lang,date,average_sentiment_polarity
en,2020-12-12,0.0356541765813289
en,2020-12-13,0.0543302315460453
en,2020-12-14,0.0813530207609155
en,2020-12-15,0.0865744818106201
en,2020-12-16,0.0582723647419594
en,2020-12-17,0.061263083002118
en,2020-12-18,0.0318485679311057
en,2020-12-19,0.0138971324383147
en,2020-12-20,0.052850272741655
en,2020-12-21,0.0364971954503204
en,2020-12-22,0.0617996392026665
en,2020-12-23,0.0557671256732137
en,2020-12-24,0.0632032224331999
en,2020-12-25,0.0317521410387264
en,2020-12-26,0.0413563516450952
en,2020-12-27,0.0217148516046515
en,2020-12-28,0.0163170313560241
en,2020-12-29,0.0322800534234642
en,2020-12-30,0.003604031742004
en,2020-12-31,0.0232370600586061
en,2021-01-01,0.0383937413673652
en,2021-01-02,0.0544323244705897
en,2021-01-03,0.0598819317037246
en,2021-01-04,0.0499641042497668
en,2021-01-05,0.0213716241384343
en,2021-01-06,0.0410397866241026
en,2021-01-07,0.003541058556801
en,2021-01-08,0.0126137055155151
en,2021-01-09,0.0365456864996935
en,2021-01-10,0.0294999827582548
en,2021-01-11,0.0251373261226249
en,2021-01-12,0.0670985229557793
en,2021-01-13,0.1284413200634118
en,2021-01-14,0.0300220863651714
en,2021-01-15,0.0260553065168449
en,2021-01-16,0.0440875194267713
en,2021-01-17,0.0533742936205511
en,2021-01-18,0.0279988859829819
en,2021-01-19,0.0305185106449987
en,2021-01-20,0.0534933428379224
en,2021-01-21,0.0097778361947396
en,2021-01-22,0.0437488918563515
en,2021-01-23,0.0523267356100689
en,2021-01-24,0.0221672936851508
en,2021-01-25,0.0608105228178235
en,2021-01-26,0.0403158100968069
en,2021-01-27,0.0291021527607612
en,2021-01-28,-0.025342712083558
en,2021-01-29,0.0146269659886978
en,2021-01-30,0.061193499067923
en,2021-01-31,0.0548494516572411
en,2021-02-01,0.0740027341813056
en,2021-02-02,-0.0077365852692729
en,2021-02-03,0.0605640792999815
en,2021-02-04,0.0791293931469622
en,2021-02-05,0.0413303119957596
en,2021-02-06,0.0495286939954371
en,2021-02-07,0.0174472125705678
en,2021-02-08,0.056591927535805
en,2021-02-09,0.0522132936507936
en,2021-02-10,0.0937033841413762
en,2021-02-11,0.0352438071188071
en,2021-02-12,0.0190435678326303
en,2021-02-13,0.0910865523365523
en,2021-02-14,0.0688214217390353
en,2021-02-15,0.0815111635326479
en,2021-02-16,0.048957494721612
en,2021-02-17,0.0998273693065359
en,2021-02-18,0.0520410961729
en,2021-02-19,0.0722953027724647
en,2021-02-20,0.0577497206384401
en,2021-02-21,0.0222263364837697
en,2021-02-22,0.040726102263511
en,2021-02-23,0.0421760819466515
en,2021-02-24,0.0600273933991335
en,2021-02-25,0.0566475658369408
en,2021-02-26,0.0455306403347671
en,2021-02-27,0.0601093390616117
en,2021-02-28,0.024095260246576
en,2021-03-01,0.0442630913613056
en,2021-03-02,0.0599339250851855
en,2021-03-03,0.0495418100797199
en,2021-03-04,0.056377906469318
en,2021-03-05,0.0932992543094287
en,2021-03-06,0.0303068129281721
en,2021-03-07,0.0134157185601513
en,2021-03-08,0.0045160517948128
en,2021-03-09,0.0266279489543378
en,2021-03-10,0.0393118465048076
en,2021-03-11,0.1464789169422709
en,2021-03-12,0.0888556634775122
en,2021-03-13,0.0340298299832583
en,2021-03-14,0.0320842631743794
en,2021-03-15,0.0359511123538746
en,2021-03-16,0.0978279668649566
en,2021-03-17,0.0637246996652835
en,2021-03-18,0.047836953907606
en,2021-03-19,0.0651908589824818
en,2021-03-20,0.0379789881835336
en,2021-03-21,0.0444422224903056
en,2021-03-22,0.0610919990251698
en,2021-03-23,0.0544711274539069
en,2021-03-24,0.0414679843598494
en,2021-03-25,0.0790838207723874
en,2021-03-26,0.0850266361868507
en,2021-03-27,0.0327441189452908
en,2021-03-28,0.04538323422396
en,2021-03-29,0.039870968226815
en,2021-03-30,0.0274698284739951
en,2021-03-31,0.0505703879434947
en,2021-04-01,0.0875246016130512
en,2021-04-02,0.0921058331449897
en,2021-04-03,0.0896552485336974
en,2021-04-04,0.0494612598552815
en,2021-04-05,0.0884959287882354
en,2021-04-06,0.0562519909814948
en,2021-04-07,0.0686340489953206
en,2021-04-08,0.0609404783232908
en,2021-04-09,0.0819815707878511
en,2021-04-10,0.0516014328263833
en,2021-04-11,0.0469426413061617
en,2021-04-12,0.0555656807142462
en,2021-04-13,0.0857797171241181
en,2021-04-14,0.0672055455056662
en,2021-04-15,0.0733431387830165
en,2021-04-16,0.0924383811431225
en,2021-04-17,0.0793449606046633
en,2021-04-18,0.0622814707075188
en,2021-04-19,0.0542669550898564
en,2021-04-20,0.0956448919370267
en,2021-04-21,0.0813150541513444
en,2021-04-22,0.0725193281335522
en,2021-04-23,0.069364077584792
en,2021-04-24,0.0331368030738836
en,2021-04-25,0.0346013970433501
en,2021-04-26,0.0512997368204622
en,2021-04-27,0.0468107718554919
en,2021-04-28,0.0634670595608095
en,2021-04-29,0.0585219182900432
en,2021-04-30,0.0121547320286314
en,2021-05-01,0.0679017607839584
en,2021-05-02,-0.0039297536140797
en,2021-05-03,0.074481855523181
en,2021-05-04,0.0509426923357726
en,2021-05-05,0.0222931329387347
en,2021-05-06,0.0734554300360321
en,2021-05-07,0.0308128404711109
en,2021-05-08,0.0011371698976145
en,2021-05-09,0.0081776215217307
en,2021-05-10,0.0259724184235903
en,2021-05-11,0.0364376893513406
en,2021-05-12,0.0122995976422625
en,2021-05-13,0.0171414114238972
en,2021-05-14,0.0372445111453996
en,2021-05-15,0.0472572055137844
en,2021-05-16,0.0386231654524337
en,2021-05-17,0.0882387660312908
en,2021-05-18,0.0300128492732172
en,2021-05-19,0.0538122083407171
en,2021-05-20,0.0553271265125315
en,2021-05-21,0.0280226611233837
en,2021-05-22,0.057626617879475
en,2021-05-23,0.0437138033316194
en,2021-05-24,0.1018636180328253
en,2021-05-25,0.0502886088778945
en,2021-05-26,0.0603227047643714
en,2021-05-27,0.0632894248896765
en,2021-05-28,0.0430069849631963
en,2021-05-29,0.0199718716454615
en,2021-05-30,0.0658737983112983
en,2021-05-31,0.0446971607573965
en,2021-06-01,0.1062161585180144
en,2021-06-02,0.107247224457965
en,2021-06-03,0.0721230042359074
en,2021-06-04,0.0614892522220867
en,2021-06-05,0.0798858545967921
en,2021-06-06,0.0530306021524771
en,2021-06-07,0.0335499443578972
en,2021-06-08,0.1506845719236198
en,2021-06-09,0.0308520884882054
en,2021-06-10,0.0111564849563898
en,2021-06-11,0.0658026524284435
en,2021-06-12,0.0433406790662248
en,2021-06-13,0.1006169800721909
en,2021-06-14,0.0718596056721056
en,2021-06-15,0.0861385531109056
en,2021-06-16,0.1025670051484866
en,2021-06-17,0.1133299026681379
en,2021-06-18,0.0923199064047565
en,2021-06-19,0.0851170163670163
en,2021-06-20,0.0177967148615842
en,2021-06-21,0.1361231705718798
en,2021-06-22,0.0828409451659451
en,2021-06-23,0.050678504622949
en,2021-06-24,0.0506070514054024
en,2021-06-25,0.0877298398074537
en,2021-06-26,0.0389712320208623
en,2021-06-27,0.0391230360280926
en,2021-06-28,0.0471449091789493
en,2021-06-29,0.0319841023495537
en,2021-06-30,0.0798799134135246
en,2021-07-01,0.0838197034098165
en,2021-07-02,0.0769406738898264
en,2021-07-03,0.079937616713352
en,2021-07-04,0.0233047601396225
en,2021-07-05,0.0711230008417508
en,2021-07-06,0.0092141077832134
en,2021-07-07,0.0616382431457431
en,2021-07-08,0.0692685193962566
en,2021-07-09,0.1230039143996199
en,2021-07-10,0.0497742339359986
en,2021-07-11,0.068709286745001
en,2021-07-12,0.0488001676800553
en,2021-07-13,0.0922714496151996
en,2021-07-14,0.0620620077260702
en,2021-07-15,0.0649933603394737
en,2021-07-16,0.0911488068000232
en,2021-07-17,0.0768908833090219
en,2021-07-18,0.0473445612978892
en,2021-07-19,0.041169190619496
en,2021-07-20,0.0485044259380196
en,2021-07-21,0.0641644401605339
en,2021-07-22,0.040894215929398
en,2021-07-23,0.0575504853219696
en,2021-07-24,0.0063631735432624
en,2021-07-25,0.0236822390947468
en,2021-07-26,0.0781207810393767
en,2021-07-27,0.050513851010101
en,2021-07-28,0.0757208723609393
en,2021-07-29,0.0634630907287157
en,2021-07-30,0.0346111031476348
en,2021-07-31,0.0070599400207451
en,2021-08-01,0.0188871626502288
en,2021-08-02,0.0326141551676163
en,2021-08-03,0.040675993656734
en,2021-08-04,0.0664567732927108
en,2021-08-05,0.0505240466252608
en,2021-08-06,0.0409017060710157
en,2021-08-07,0.0202100450569838
en,2021-08-08,0.0738767179001554
en,2021-08-09,0.0335799666012654
en,2021-08-10,0.0182635420023162
en,2021-08-11,0.0130275043222997
en,2021-08-12,0.0211433119047953
en,2021-08-13,0.0554631750905789
en,2021-08-14,0.0628725364604716
en,2021-08-15,0.0431568125002757
en,2021-08-16,0.0799729398687732
en,2021-08-17,0.0678931260234126
en,2021-08-18,0.0696132492169077
en,2021-08-19,0.0298437925170068
en,2021-08-20,0.0107480278973888
en,2021-08-21,0.0642933241683241
en,2021-08-22,0.072497810484871
en,2021-08-23,0.0603607957381542
en,2021-08-24,0.0344429340044698
en,2021-08-25,0.0814491062462553
en,2021-08-26,0.0426213932867268
en,2021-08-27,0.0411421901885819
en,2021-08-28,0.0715341304650515
en,2021-08-29,0.0693522894529183
en,2021-08-30,0.0534924487251665
en,2021-08-31,0.0626864787500331
en,2021-09-01,0.0602696528480326
en,2021-09-02,0.083786614752435
en,2021-09-03,0.0461850358746192
en,2021-09-04,0.119461836024336
en,2021-09-05,0.0425853908831261
en,2021-09-06,0.0802362408708071
en,2021-09-07,0.0619364842746539
en,2021-09-08,0.0680069760619329
en,2021-09-09,0.0597177843708016
en,2021-09-10,0.094312282046657
en,2021-09-11,0.0193343472604836
en,2021-09-12,0.0648377911770768
en,2021-09-13,0.0569431825164373
en,2021-09-14,0.094422565094096
en,2021-09-15,0.0370128138724809
en,2021-09-16,0.0333708801263149
en,2021-09-17,0.092722076204219
en,2021-09-18,0.0569725129535256
en,2021-09-19,0.0056364738656405
en,2021-09-20,0.0462239131121546
en,2021-09-21,0.0456081152930326
en,2021-09-22,0.0580943019388491
en,2021-09-23,0.0848150537884424
en,2021-09-24,0.049463505113363
en,2021-09-25,0.0930197287630999
en,2021-09-26,0.0707498208252331
en,2021-09-27,0.0344370265307118
en,2021-09-28,0.0229291761685734
en,2021-09-29,0.0809402734873001
en,2021-09-30,0.0489364105017006
en,2021-10-01,0.009161201728166
en,2021-10-02,0.037947489140338
en,2021-10-03,0.0164527950531471
en,2021-10-04,0.0459039810742853
en,2021-10-05,0.0529904813122405
en,2021-10-06,0.0911458718799807
en,2021-10-07,0.0935199149141456
en,2021-10-08,0.0494755760265513
en,2021-10-09,0.0190186073270935
en,2021-10-10,0.0113796231876589
en,2021-10-11,0.0340703085189471
en,2021-10-12,0.0112309652153402
en,2021-10-13,0.0799634485011843
en,2021-10-14,0.0374559096434096
en,2021-10-15,-0.0128237214888449
en,2021-10-16,0.0247343593318169
en,2021-10-17,0.0248863794587478
en,2021-10-18,0.0915239918811347
en,2021-10-19,0.0318434560579424
en,2021-10-20,0.0686307963116473
en,2021-10-21,0.063530624186112
en,2021-10-22,0.0535501217532467
en,2021-10-23,-0.0334313122858044
en,2021-10-24,0.0268559392470765
en,2021-10-25,0.0009801513585038
en,2021-10-26,0.0063513891503021
en,2021-10-27,0.0759080097054835
en,2021-10-28,0.0712788115409083
en,2021-10-29,0.0855056446182989
en,2021-10-30,-0.0535934704184704
en,2021-10-31,0.0745833333333333
en,2021-11-01,0.0896623506304878
en,2021-11-02,0.0644623550960356
en,2021-11-03,0.0211040819434659
en,2021-11-04,0.0937692717519106
en,2021-11-05,0.0289866005907672
en,2021-11-06,0.0558716730955667
en,2021-11-07,0.0385122993326118
en,2021-11-08,0.018256464251428
en,2021-11-09,0.0718159073197833
en,2021-11-10,0.0732459653175379
en,2021-11-11,0.0956770659895659
en,2021-11-12,0.0503831264484673
en,2021-11-13,0.003874821041277
en,2021-11-14,0.0395074028226202
en,2021-11-15,0.1113610418826087
en,2021-11-16,0.0494142908158059
en,2021-11-17,0.0587044076068466
en,2021-11-18,0.0934391831305411
en,2021-11-19,0.0176604891365529
en,2021-11-20,0.0682115884372828
en,2021-11-21,0.0937869517125031
en,2021-11-22,0.0183313520846765
en,2021-11-23,0.0778325970101143
en,2021-11-24,0.1188445844047347
en,2021-11-25,0.0523533556179832
en,2021-11-26,0.0422947333278965
en,2021-11-27,0.0068417148029346
en,2021-11-28,0.0081899617026199
en,2021-11-29,0.0557654214786689
en,2021-11-30,0.0468238302027664
en,2021-12-01,0.0397792105693049
en,2021-12-02,0.0025590197307369
en,2021-12-03,0.0906162288004393
en,2021-12-04,0.062949455091309
en,2021-12-05,0.0552408533745726
en,2021-12-06,0.0508676753529694
en,2021-12-07,0.0552558158022257
en,2021-12-08,0.0540472544378794
en,2021-12-09,0.0614554005467467
en,2021-12-10,0.0546743845696157
en,2021-12-11,0.0191326709555876
en,2021-12-12,0.0374770419023292
en,2021-12-13,0.1357154619704222
en,2021-12-14,0.045370438011063
en,2021-12-15,0.0717021276895594
en,2021-12-16,0.032675094313622
en,2021-12-17,0.0373884301231944
en,2021-12-18,0.0220746371518692
en,2021-12-19,0.0809391104926819
en,2021-12-20,0.0318104194893317
en,2021-12-21,-0.0135902443073495
en,2021-12-22,0.0757477383727383
en,2021-12-23,0.1124381269492156
en,2021-12-24,0.0776042525596097
en,2021-12-25,0.082786567246313
en,2021-12-26,-0.0138433018804112
en,2021-12-27,0.0082495408273586
en,2021-12-28,0.0324403617455341
en,2021-12-29,0.1701256313910135
en,2021-12-30,0.0573817039442039
en,2021-12-31,0.0385081249657992
en,2022-01-01,0.038154439282488
en,2022-01-02,0.0630713604183064
en,2022-01-03,0.0137793407772849
en,2022-01-04,0.019566424657428
en,2022-01-05,0.0399048084857709
en,2022-01-06,0.0700836510529125
en,2022-01-07,0.0569896555809641
en,2022-01-08,0.0466980828205539
en,2022-01-09,0.0960312959566691
en,2022-01-10,0.0418315129178604
en,2022-01-11,0.1086538179902001
en,2022-01-12,0.0278284085063598
en,2022-01-13,0.085212279647197
en,2022-01-14,0.047101429852598
en,2022-01-15,0.0915903520499108
en,2022-01-16,0.0825231200523256
en,2022-01-17,0.0478408148354828
en,2022-01-18,0.0618374492223176
en,2022-01-19,0.0548165213054918
en,2022-01-20,0.0495558292498396
en,2022-01-21,0.0446788722617397
en,2022-01-22,0.0305801408392871
en,2022-01-23,0.042289217094813
en,2022-01-24,0.0263927442590522
en,2022-01-25,0.0238352673448286
en,2022-01-26,0.0680492481808971
en,2022-01-27,0.0562777188580549
en,2022-01-28,0.0375434372008629
en,2022-01-29,0.0488759764889282
en,2022-01-30,0.072047044292807
en,2022-01-31,0.0559335496484372
en,2022-02-01,0.0698551426571228
en,2022-02-02,0.0884541040107291
en,2022-02-03,0.0969723804083923
en,2022-02-04,0.0316579266692903
en,2022-02-05,0.0429831220871647
en,2022-02-06,0.0552197216827542
en,2022-02-07,0.0380492257756893
en,2022-02-08,0.0233171809735383
en,2022-02-09,0.0343647592110264
en,2022-02-10,0.0505564334453962
en,2022-02-11,0.0515660292157688
en,2022-02-12,0.0207289895124716
en,2022-02-13,0.0577186193990086
en,2022-02-14,0.0393592008972648
en,2022-02-15,0.0874341424527068
en,2022-02-16,0.0784889069264069
en,2022-02-17,0.04231806598091
en,2022-02-18,0.0160160741173939
en,2022-02-19,0.0475050587981622
en,2022-02-20,0.0283417213160516
en,2022-02-21,0.053585051192194
en,2022-02-22,0.0512539363928252
en,2022-02-23,0.0535450281011505
en,2022-02-24,0.0114012525645178
en,2022-02-25,-0.0265633085783947
en,2022-02-26,0.0215258699633699
en,2022-02-27,0.0329430194805194
en,2022-02-28,0.0183202154744162
en,2022-03-01,0.0395858946608946
en,2022-03-02,0.0898514353514353
en,2022-03-03,0.0523370410453743
en,2022-03-04,0.0407202182118476
en,2022-03-05,-0.0262547581728616
en,2022-03-06,0.0535845303686212
en,2022-03-07,0.0164289359728812
en,2022-03-08,0.0063207671957671
en,2022-03-09,0.0859932318313
en,2022-03-10,0.0403986605631777
en,2022-03-11,0.03866165710428
en,2022-03-12,0.1082005848761168
en,2022-03-13,0.1287369139694801
en,2022-03-14,0.0351257851625498
en,2022-03-15,0.075588591457732
en,2022-03-16,0.0518766421693636
en,2022-03-17,0.0526174638943719
en,2022-03-18,0.0080834020476877
en,2022-03-19,0.1122409394148524
en,2022-03-20,0.0335817851130351
en,2022-03-21,0.0210124668005102
en,2022-03-22,0.0651281640968494
en,2022-03-23,0.0889759128675144
en,2022-03-24,0.0485592833092833
en,2022-03-25,0.0389279002651095
en,2022-03-26,0.0957121840929132
en,2022-03-27,0.0743471315072192
en,2022-03-28,0.0683491341991342
en,2022-03-29,0.0499764965674056
en,2022-03-30,0.0858327851342557
en,2022-03-31,0.068153848003848
en,2022-04-01,0.0952562823018817
en,2022-04-02,0.0234960128832677
en,2022-04-03,0.0864292478354978
en,2022-04-04,0.0863325380854677
en,2022-04-05,0.0528830163461311
en,2022-04-06,0.0122401852811175
en,2022-04-07,0.0359932272029046
en,2022-04-08,0.0279344601989529
en,2022-04-09,0.0015097402597402
en,2022-04-10,0.0525937173458725
en,2022-04-11,0.0302863161283002
en,2022-04-12,0.0466657700648928
en,2022-04-13,0.0616413420786907
en,2022-04-14,0.1007664794814029
en,2022-04-15,-0.0141659593130181
en,2022-04-16,-0.0407237036642774
en,2022-04-17,0.0593876262626262
en,2022-04-18,-0.0298732517482517
en,2022-04-19,0.0358457253196022
en,2022-04-20,0.0873720804389409
en,2022-04-21,0.0795278795278795
en,2022-04-22,0.0831494818313
en,2022-04-23,0.0245387107223841
en,2022-04-24,0.0274900099900099
en,2022-04-25,0.1114605204668406
en,2022-04-26,0.0427267620264608
en,2022-04-27,0.0722909011016887
en,2022-04-28,0.0937806985033428
en,2022-04-29,0.0660812448225642
en,2022-04-30,0.0634364478114478
en,2022-05-01,0.088175974025974
en,2022-05-02,0.071883271750696
en,2022-05-03,0.0398629013347763
en,2022-05-04,0.012524735272897
en,2022-05-05,0.0412887664903793
en,2022-05-06,0.0857901174703122
en,2022-05-07,0.0784870530703864
en,2022-05-08,0.0331954619454619
en,2022-05-09,0.0411628148976283
en,2022-05-10,0.0144525462962963
en,2022-05-11,0.0250783934932485
en,2022-05-12,0.0842543959177023
en,2022-05-13,0.1127102037396155
en,2022-05-14,0.0575905198602567
en,2022-05-15,0.0893838328460038
en,2022-05-16,-0.0012715500873395
en,2022-05-17,0.0685392325714906
en,2022-05-18,0.0542075647974009
en,2022-05-19,0.0081435080619863
en,2022-05-20,0.0273448468589313
en,2022-05-21,0.0095523176010981
en,2022-05-22,-0.0290800865800865
en,2022-05-23,0.1235091462072095
en,2022-05-24,0.0212723459080601
en,2022-05-25,-0.0088498538498538
en,2022-05-26,0.0284529320987654
en,2022-05-27,0.0655321067821067
en,2022-05-28,0.0025469415408439
en,2022-05-29,0.0611979166666666
en,2022-05-30,-0.0105228866740494
en,2022-05-31,0.0646159678798567
en,2022-06-01,0.0726878557885839
en,2022-06-02,0.025965317696875
en,2022-06-03,0.0487411264210044
en,2022-06-04,0.0386913954101454
en,2022-06-05,0.0665855370474935
en,2022-06-06,0.0048775073775073
en,2022-06-07,0.1098786332714904
en,2022-06-08,0.0354334157905586
en,2022-06-09,0.0670816028589466
en,2022-06-10,0.0592354636104636
en,2022-06-11,0.0768774115377376
en,2022-06-12,0.0457941122185308
en,2022-06-13,0.0252373084952872
en,2022-06-14,0.0921672470042035
en,2022-06-15,-0.0040647045855379
en,2022-06-16,0.0540406915950394
en,2022-06-17,0.0425336106508946
en,2022-06-18,0.0773064764183185
en,2022-06-19,0.0798322023322023
en,2022-06-20,0.1319372766783481
en,2022-06-21,0.0166089624313308
en,2022-06-22,0.0578409477427334
en,2022-06-23,0.0249905996780996
en,2022-06-24,0.0632278327344522
en,2022-06-25,0.1241506116506116
en,2022-06-26,0.1135249709639953
en,2022-06-27,0.0643308767951625
en,2022-06-28,0.039157532195268
en,2022-06-29,0.034169800610018
en,2022-06-30,0.0654232364899874
en,2022-07-01,0.0267163667094222
en,2022-07-02,0.0081526733500417
en,2022-07-03,0.0771942775588609
en,2022-07-04,0.0875711690843269
en,2022-07-05,0.0538260775962388
en,2022-07-06,0.0400801737614237
en,2022-07-07,-0.0038299062049062
en,2022-07-08,0.0859459412419938
en,2022-07-09,0.1932922528860028
en,2022-07-10,0.0132289567664034
en,2022-07-11,0.0456284083881486
en,2022-07-12,0.0949465934225155
en,2022-07-13,0.0404573419689698
en,2022-07-14,0.0460833115729554
en,2022-07-15,0.1131880440348182
en,2022-07-16,0.0439838539838539
en,2022-07-17,-0.0195640500036686
en,2022-07-18,0.0563096741221741
en,2022-07-19,0.0420717447128737
en,2022-07-20,0.0816266256891257
en,2022-07-21,0.0465930877775068
en,2022-07-22,0.0506279720910402
en,2022-07-23,-0.0047522095959595
en,2022-07-24,0.0509904691043083
en,2022-07-25,0.0612266461608566
en,2022-07-26,0.0429400477994228
en,2022-07-27,0.0584105701764431
en,2022-07-28,0.0220194540453161
en,2022-07-29,0.101338457215861
en,2022-07-30,0.0795025545025545
en,2022-07-31,0.0750694464317511
en,2022-08-01,0.1097926019453797
en,2022-08-02,0.1004368374680874
en,2022-08-03,0.0253003377459899
en,2022-08-04,0.0506958368142578
en,2022-08-05,0.0374051368952684
en,2022-08-06,0.1454347170686456
en,2022-08-07,0.1457995495495495
en,2022-08-08,0.0376163266533164
en,2022-08-09,0.026167611966223
en,2022-08-10,0.0587996407527657
en,2022-08-11,-0.0207066138297141
en,2022-08-12,0.0240396618716931
en,2022-08-13,0.0878232513100934
en,2022-08-14,0.0761752811920222
en,2022-08-15,0.0183923761423761
en,2022-08-16,0.0172060231435231
en,2022-08-17,0.0557037304259526
en,2022-08-18,0.099885320842352
en,2022-08-19,0.0167787918513364
en,2022-08-20,0.0254325290722349
en,2022-08-21,0.0441257775334627
en,2022-08-22,0.0372271881764069
en,2022-08-23,0.040080709694346
en,2022-08-24,0.0625834235209235
en,2022-08-25,0.0140297710836901
en,2022-08-26,0.0103058629584613
en,2022-08-27,0.0963875534188034
en,2022-08-28,0.0281891391787225
en,2022-08-29,0.0423799081035923
en,2022-08-30,0.0932381673429605
en,2022-08-31,0.0663408767595088
en,2022-09-01,0.0396999391387146
en,2022-09-02,0.0062011392677351
en,2022-09-03,0.0760363275613275
en,2022-09-04,0.0878350564919713
en,2022-09-05,0.0488875095492742
en,2022-09-06,0.0888498868555686
en,2022-09-07,0.0526559137743348
en,2022-09-08,0.0821879592886537
en,2022-09-09,-0.0165060987230798
en,2022-09-10,0.0496822740136693
en,2022-09-11,0.0822626563251563
en,2022-09-12,0.0625441667797939
en,2022-09-13,0.0410199985199985
en,2022-09-14,0.0705645975887911
en,2022-09-15,0.0614253200428962
en,2022-09-16,-0.0068924945783781
en,2022-09-17,0.1029179606625258
en,2022-09-18,0.1031846741221741
en,2022-09-19,0.1099385624538063
en,2022-09-20,0.0181499769520602
en,2022-09-21,0.0404423422146636
en,2022-09-22,0.0428455591201126
en,2022-09-23,0.0466019894659411
en,2022-09-24,0.0608610898009632
en,2022-09-25,0.0849505713142076
en,2022-09-26,0.0793418552530369
en,2022-09-27,0.1025709810439327
en,2022-09-28,0.0597798042377124
en,2022-09-29,0.058671062534209
es,2020-02-26,0.0333333333333333
es,2020-02-28,0.0
es,2020-03-08,0.625
es,2020-03-20,0.0
es,2020-03-22,0.0
es,2020-03-28,0.0
es,2020-04-01,0.0
es,2020-04-02,0.0
es,2020-04-04,-0.1
es,2020-04-05,0.0
es,2020-04-06,0.0
es,2020-04-07,0.0
es,2020-04-08,0.0
es,2020-04-09,0.0
es,2020-04-10,0.0
es,2020-04-12,0.0
es,2020-04-13,0.0
es,2020-04-14,0.0
es,2020-04-16,0.0
es,2020-04-18,0.0
es,2020-04-20,0.0
es,2020-04-22,0.0
es,2020-04-26,0.0
es,2020-04-28,0.0
es,2020-04-29,0.0
es,2020-05-15,0.0
es,2020-05-27,0.0
es,2020-06-06,-0.0181818181818181
es,2020-06-07,0.003125
es,2020-06-08,0.0
es,2020-06-09,0.0
es,2020-06-10,0.0
es,2020-06-11,0.0
es,2020-06-12,-0.3
es,2020-06-13,0.0
es,2020-06-17,0.0
es,2020-06-19,0.0
es,2020-06-22,0.4125
es,2020-06-24,0.0
es,2020-06-25,0.0
es,2020-06-26,0.0
es,2020-06-29,0.0
es,2020-07-06,0.0
es,2020-07-07,0.0
es,2020-07-11,0.0
es,2020-07-15,0.0
es,2020-07-22,-0.6999999999999998
es,2020-07-31,0.0
es,2020-08-07,0.5
es,2020-08-11,0.0
es,2020-08-22,0.0
es,2020-08-24,0.0
es,2020-09-03,0.0
es,2020-09-29,0.0
es,2020-10-02,0.0
es,2020-10-05,0.1
es,2020-10-10,0.0
es,2020-10-20,0.0
es,2020-12-20,0.0
es,2020-12-23,0.0
es,2021-01-05,-0.8
es,2021-01-17,0.0
es,2021-01-19,0.0
es,2021-03-08,0.0
es,2021-03-18,0.0
es,2021-03-24,0.0
es,2021-03-26,0.0
es,2021-04-06,0.35
es,2021-06-01,0.0
es,2021-06-03,0.0
es,2021-07-06,0.0
es,2021-07-14,0.0
es,2021-07-22,0.0
es,2021-07-23,0.0
es,2021-08-06,0.0
es,2021-08-15,0.0
es,2021-09-03,0.0
es,2021-09-09,0.35
es,2021-10-16,0.0
es,2021-12-18,0.0
es,2022-01-25,0.0
es,2022-04-09,0.1953125
es,2022-04-18,0.0
es,2022-06-05,0.0
es,2022-10-05,0.0125
es,2022-10-06,-0.15
es,2022-10-07,0.0
es,2022-10-08,0.0
et,2020-02-01,0.65
et,2020-02-28,0.0
et,2020-03-12,0.0
et,2020-03-13,0.0
et,2020-03-15,0.0
et,2020-03-16,0.0
et,2020-03-18,0.0
et,2020-03-19,0.0
et,2020-03-20,0.0
et,2020-03-23,0.0
et,2020-03-24,0.0
et,2020-03-26,0.4
et,2020-03-27,0.0
et,2020-03-31,0.0
et,2020-04-03,0.0
et,2020-04-04,0.05
et,2020-04-05,0.0
et,2020-04-06,0.0
et,2020-04-07,0.0
et,2020-04-08,0.0
et,2020-04-09,0.0
et,2020-04-10,0.0
et,2020-04-11,0.0
et,2020-04-13,0.0
et,2020-04-15,0.0
et,2020-04-16,0.0
et,2020-04-17,0.0
et,2020-04-18,0.0
et,2020-04-19,0.0
et,2020-04-23,0.0
et,2020-04-24,0.0
et,2020-04-25,0.0
et,2020-04-27,0.0
et,2020-04-28,0.0
et,2020-04-29,0.0
et,2020-04-30,0.0
et,2020-05-01,0.0
et,2020-05-03,0.0
et,2020-05-05,0.0
et,2020-05-10,-0.25
et,2020-05-11,0.0
et,2020-05-13,0.0
et,2020-05-14,-0.3125
et,2020-05-16,0.0
et,2020-05-17,0.0
et,2020-05-19,0.5
et,2020-05-21,0.0
et,2020-05-22,0.2166666666666666
et,2020-05-23,0.0
et,2020-05-24,0.1363636363636363
et,2020-05-25,-0.1611111111111111
et,2020-05-28,0.0
et,2020-05-29,0.5
et,2020-05-30,0.0
et,2020-06-03,0.0
et,2020-06-04,0.0
et,2020-06-06,0.0
et,2020-06-07,0.0222222222222222
et,2020-06-08,0.0
et,2020-06-13,0.1
et,2020-06-16,0.0
et,2020-06-17,0.0
et,2020-06-22,0.0
et,2020-06-28,0.0
et,2020-07-04,0.0
et,2020-07-07,-0.2
et,2020-07-12,0.0
et,2020-07-29,0.0
et,2020-07-30,0.0
et,2020-08-03,0.0
et,2020-08-04,0.0
et,2020-08-07,0.0
et,2020-08-15,0.0
et,2020-08-16,0.0
et,2020-08-17,0.0
et,2020-09-11,0.0
et,2020-09-14,0.0
